clue_numbers,solving_time_ms,backtrack_count,propagation_count
124968753986537214573142896317429568492685137658371942835714629741296385269853471,55,0.007,0,0
194675832283419567756328941532184679967253418841796325479562183625831794318947256,55,0.008,0,0
897162453534978621216345789421537968753896142689214375975681234168423597342759816,55,0.008,0,0
731562948625498713984173652172856439568349127493217586347621895859734261216985374,55,0.012,0,0
613489275894725631257361849461978352325146798789532416132694587578213964946857123,55,0.012,0,0
793856214658124937421397586842971653179563428365248791584712369936485172217639845,55,0.008,0,0
935876214867421539412953768628145973379682451154397826591738642783264195246519387,55,0.007,0,0
178635924653249718294187563427851639369472185815396247741568392586923471932714856,55,0.012,0,0
437261895958374612126589743742156389893427561615938274569843127384712956271695438,55,0.007,0,0
953647821218539476764182395642891753537426918189375264895763142421958637376214589,55,0.007,0,0
463875912857912436921436875239647581674581293518293647786159324195324768342768159,55,0.008,0,0
175892346463571829298364517752489163631257498984136275846713952317925684529648731,55,0.008,0,0
546319782931827546782465931658941273273586194194732658867154329329678415415293867,55,0.006,0,0
862571439934268571175439268586714392293685714417392685758143926341926857629857143,55,0.006,0,0
941723568273865194685491327439572681752186943816349275198234756567918432324657819,55,0.006,0,0
159287643278634159643195278365971824917842365824356917531729486486513792792468531,55,0.008,0,0
624318957813597246795426138937652481256841379148739562461983725389275614572164893,55,0.014,0,0
593716248842395716617248395351467982289153467764982153925631874478529631136874529,55,0.008,0,0
567183492183429576429567138948752361316948725752316984891274653274635819635891247,55,0.006,0,0
834169572691572483725483169463917258179258346582346917316795824957824631248631795,55,0.008,7,42
215837469694152378783946521478695132569213847321784956156328794947561283832479615,55,0.014,0,0
672514398415893672398276415549738261261945837837162549786421953953687124124359786,55,0.014,0,0
631548972854729631972316854285971463463852197197634285728193546546287319319465728,55,0.007,0,0
174962853538471926269835417392587164641293578785146239916328745457619382823754691,55,0.007,0,0
624385179791642835358719462587961324916234758243578691435897216879126543162453987,55,0.008,0,0
617293854548761293932854761254186379861379425793425186325648917486917532179532648,55,0.011,0,0
186349275493257681572618394249765813318924756657831942865193427724586139931472568,55,0.012,0,0
625394178781652934349718562296431785857269341413875629568923417932147856174586293,55,0.007,0,0
934715628715268394268934175591876243876423951423591786657382419149657832382149567,55,0.007,0,0
238615479497328156165947283954732618372861945681594327826159734743286591519473862,55,0.011,0,0
459716823238495176761283945694371258582649731317528469873952614146837592925164387,55,0.007,0,0
864295317173864529295173486931748265652931874748652193426519738519387642387426951,55,0.007,7,44
475632918623198547189457362912584736548376291367921854851743629734269185296815473,55,0.008,0,0
932654178564781239871392465253846791197523684486917352729435816345168927618279543,55,0.013,0,0
164835729358972164729416358435287916872691435916543872643758291587129643291364587,55,0.007,0,0
857962341269341758143758962914583627726419583385627419572196834438275196691834275,55,0.008,0,0
147895326985623714263417598652341987879562143431789265718956432596234871324178659,55,0.015,7,24
412356789897214365653798241345967128281543976769182534936871452524639817178425693,55,0.007,8,39
546783129873291645921456378419675832238149567765328914694537281357812496182964753,55,0.014,0,0
914563287365728194827419635148956723659372418273841569736284951591637842482195376,55,0.006,0,0
253974168168532497497681253315297846729468315846153729674815932932746581581329674,55,0.006,0,0
382456179456791238791382645914827356563914782827563491638145927279638514145279863,55,0.012,0,0
371568492294137586685429173813695247742381659956274318127853964538946721469712835,55,0.007,0,0
489325167352167498176498325723816549861549732594732816245673981918254673637981254,55,0.011,0,0
267891543198453672354762981541376829982145736673289415419537268826914357735628194,55,0.007,0,0
465718239239564817817932465658271394172493658394856172946185723581327946723649581,55,0.007,0,0
526314978431987256798265341214873695965142837387659124642731589859426713173598462,55,0.007,0,0
673418259952736148841529376297643581364851792185972463726384915519267834438195627,55,0.012,0,0
768213954123594768954678123812935476395746812476182395239457681681329547547861239,55,0.007,0,0
689271543345896721127453986276514398451938672893762154768125439934687215512349867,55,0.012,0,0
386951274591724386274836591963175842715482963842693715628319457139547628457268139,55,0.007,0,0
173845926926173845845926173451268739739451268268739451517684392392517684684392517,55,0.008,0,0
385247169691835742427961538214596387956783421873124695748612953539478216162359874,55,0.023,0,0
568379412739124865214658937876293154451786329923541678342815796697432581185967243,55,0.006,0,0
917328465564917823328564719279683541683145972145279386436751298892436157751892634,55,0.030,0,0
643928157157643928928157643581476239476239581239581476362895714895714362714362895,55,0.006,0,0
187659342234871659965342871872516493349728516651493728518964237496237185723185964,55,0.007,0,0
169374258528961743473825619794532861235186974681497325917243586856719432342658197,55,0.008,0,0
137865924294371856586942317875629431341758692962413785718596243659234178423187569,55,0.014,0,0
637892514289451763145376928528147396963285471714639852896524137371968245452713689,55,0.012,0,0
852439671349167825617582394731625948984371256265894713193756482576248139428913567,55,0.006,0,0
189276543453819276726543819897624351531987624264351987972465138645138792318792465,55,0.008,0,0
684192753912375648735864921346289175829517364157436892271653489563948217498721536,55,0.008,0,0
986375124753421896214698573678532941325149768491867235169783452542916387837254619,55,0.013,7,36
136729854584163972792548316653291748478635129219487563345916287961872435827354691,55,0.014,0,0
728436951346591728951278346217843569483659217569127483635912874874365192192784635,55,0.007,0,0
829657413413289567567143829786531942351492786942876351698715234175324698234968175,55,0.006,0,0
713425986542869713986137542839271465465398127127654839251946378694783251378512694,55,0.008,0,0
419378256873256914652914378794835621538621497126497835285169743961743582347582169,55,0.012,0,0
521679483697834251843512967154726839762398514389145672936481725418257396275963148,55,0.014,0,0
913768245425319687867524193658432719234971568179856324392187456781645932546293871,55,0.006,0,0
638529147529174683174638592463852971852917436917463825746385219385291764291746358,55,0.008,0,0
974315826513286749682479135361892574457163982298754613735621498126948357849537261,55,0.008,0,0
218473596743596128956128473871934265394265781625781934582317649137649852469852317,55,0.012,0,0
564781239781239564239564781695847312312695847847312695173926458926458173458173926,55,0.014,0,0
283415967541967832796832415412659378965378124837124659654793281128546793379281546,55,0.006,0,0
257634918189527436364819725672483159843951267591762384715246893426398571938175642,55,0.006,0,0
415673982928514367376829451647238519591746823832195674754362198189457236263981745,55,0.007,0,0
734582691169374528852619347985146732273895164416723859698431275341257986527968413,55,0.014,0,0
739524186245816793168973254923451867876392541514687932481769325697235418352148679,55,0.012,8,35
534927681792186543618345729987461352325879164146253978273698415869514237451732896,55,0.008,0,0
859413726267895143431276985146752398983164572725938614578349261612587439394621857,55,0.008,0,0
593476128647821539182935674975264813426318957831759462769142385358697241214583796,55,0.008,0,0
327814695481965723596273184738491256652387941149526837874159362263748519915632478,55,0.013,0,0
847365219129748653563921487695172348438596721271834965782453196354619872916287534,55,0.011,0,0
952473618168592473743618592631859247589247361427361859376185924294736185815924736,55,0.007,0,0
953614728641728935782935614375149286268357149194286357439861572527493861816572493,55,0.015,0,0
756394182493281756182657493931728564564139827827465931275946318318572649649813275,55,0.013,0,0
267591384438762951195834672682179543971453826354286719729315468513648297846927135,55,0.008,0,0
483976512679215483512384679824637195736591824195428736961852347347169258258743961,55,0.008,0,0
945681723816372945723594816591268374374159682682437591267943158158726439439815267,55,0.008,0,0
154297638863514279927683541416975823795832164382146957648751392239468715571329486,55,0.008,0,0
257634189189752436436981257618529743743816925925347618361298574892475361574163892,55,0.021,0,0
738926145629541738145837629973265814562418973814379562297654381456183297381792456,55,0.006,0,0
928451736673928514451673289897142653142365978365897421219534867786219345534786192,55,0.007,0,0
753269184926184537418537269169845372237691845584372691891453726672918453345726918,55,0.006,0,0
145963827728514936639872541286745193391628754457139682572491368914386275863257419,55,0.012,0,0
829463175517982346634751298482376519951248637763195824176529483295834761348617952,55,0.024,0,0
364817529178295643952436781816729354435681972297543168721954836549368217683172495,55,0.006,0,0
152839674893674125647125839769241358214358796385796241978462513531987462426513987,55,0.008,0,0
851439276934672851276158934187594623495326187623781495369217548548963712712845369,55,0.008,0,0
714853692962147835385629174149578263623491587857236419238964751571382946496715328,55,0.012,0,0
817926354354871962962345817786259431431768295295413786679532148148697523523184679,55,0.012,0,0
289143657431675982756928134948317526173562849625894371814736295367259418592481763,55,0.007,0,0
241958367859736421637142589785361294163429875924587613416295738378614952592873146,55,0.008,0,0
315698724274315968698274135143956872782143596956782413867421359539867241421539687,55,0.006,0,0
281597346975463812634128759527349681493816275168752934359684127712935468846271593,55,0.014,0,0
157849326894326175362175849239761458716458293485293761673514982541982637928637514,55,0.014,0,0
157982463364571892298643751673815249581429376942736185716258934825394617439167528,55,0.007,0,0
391674258746852931528139476634287519159463782872915364413726895267598143985341627,55,0.008,0,0
471862539953741826682593714148625973397418652265937481816259347529374168734186295,55,0.007,0,0
428167953395482761176359284963245817254718639781936542532874196619523478847691325,55,0.014,0,0
793516428165428379284379516637185294942763185851294763329657841576841932418932657,55,0.007,0,0
825679314697143285134852967763421859412598673589736142371284596248965731956317428,55,0.011,0,0
421893756839756412765412893572134968143968527986527134697245381254381679318679245,55,0.012,0,0
587194236236578149149263587871429365365817492492356871658741923923685714714932658,55,0.007,0,0
873542169245691837196378254584926371629713548317485692761834925438259716952167483,55,0.014,0,0
173986524896245371425713698312867945549132786687459213761598432234671859958324167,55,0.012,0,0
694375128753812694128469753587124936241693587936758241462937815379581462815246379,55,0.008,0,0
395147286268359147174286359526493871439871562817562493743618925952734618681925734,55,0.008,0,0
983741562471562893652893741829374156734156289516289374397415628145628937268937415,55,0.007,0,0
981347652374625981652918374498273165237156498165489237749532816816794523523861749,55,0.006,0,0
125438769976152834483967251739216548854793612261845397518374926692581473347629185,55,0.007,0,0
439175286268439157175268493843917562917526834526843971752684319391752648684391725,55,0.016,9,58
965314872287569134413782659139478526652931748874256391741825963528693417396147285,55,0.013,0,0
651427893389615724472398516823569147714832965596741238167284359248953671935176482,55,0.014,0,0
247365981918274365356981274163498527489527136572136498794652813625813749831749652,55,0.012,0,0
823645719917832456654971328576193842248567931139284675381426597795318264462759183,55,0.009,0,0
125784396693152847748639521236415789987263154451978632814397265379526418562841973,55,0.007,0,0
853416792972853146416972583681247935247395861395681427764529318138764259529138674,55,0.006,0,0
346251987789634215512978643895746321123589764467312598678423159951867432234195876,55,0.007,0,0
589432761234761985167985432416857329923614857758329614341576298892143576675298143,55,0.012,0,0
183296754754318962962475183531982647647153829829764531398627415276541398415839276,55,0.007,0,0
832765491419283675657941823741398256265174938983526714574819362198632547326457189,55,0.008,0,0
472583619835196724961247358758931246624875193319462587146728935287359461593614872,55,0.006,0,0
147286953682953741359741286573124698896375124421698375264839517938517462715462839,55,0.022,0,0
819653724742189536563472891428915673195367482637248159281596347374821965956734218,55,0.007,0,0
584372196372691485691584273816745329745923618923816547468257931139468752257139864,55,0.008,0,0
567489321132576984498123675685942713371658249924317856753864192846291537219735468,55,0.024,0,0
872451396514936827369287541148569732723814659695372184951623478236748915487195263,55,0.008,0,0
953128764128476539476953281612347958347895126895612473761534892289761345534289617,55,0.021,0,0
189375624537462918246891753372614589895723146461958237724186395618539472953247861,55,0.012,0,0
493621857621857493857493621789342165342165789165789342974236518236518974518974236,55,0.007,0,0
587641239392758641416239758738165924249873165651924873175496382823517496964382517,55,0.007,0,0
491385267762941538835672194246819375573426981189753642327164859614598723958237416,55,0.006,0,0
273816945459237186861495327632581479794623851518749263347162598126958734985374612,55,0.008,0,0
739465281645821739281379645497586312856132497312947856168293574574618923923754168,55,0.008,0,0
582179634971364825463285719147653982298741563356892471819437256625918347734526198,55,0.008,0,0
673249851942581736185376429421658397739124568856937214567493182218765943394812675,55,0.021,0,0
716924583249835167358671492825163749631497258974582316467259831183746925592318674,55,0.006,0,0
491368257527419836386572941975841623814236795263957184648723519732195468159684372,55,0.007,0,0
532841769148679325976235481781963254369524817425187693293458176617392548854716932,55,0.007,0,0
516839247839472651472516983243657198657981324981243765764195832328764519195328476,55,0.014,0,0
314952678786431952529678431652847193931265847478193265147329586865714329293586714,55,0.007,0,0
627513498513498627498627513176935284935284176284176935361859742742361859859742361,55,0.012,0,0
291386754745921863836475219179263548584719632623854197957132486468597321312648975,55,0.008,0,0
684597312123648957579132468418976235352481796967325841295813674831764529746259183,55,0.011,0,0
562791834834256917917483562645912378129837645378564129251379486486125793793648251,55,0.006,0,0
962351784351784962784962351529813647647529813813647529276195438195438276438276195,55,0.006,0,0
683974215251386497479152638367549182945821376128763954592618743816437529734295861,55,0.013,0,0
326597418975841326418632975269475183183926754754318269541283697697154832832769541,55,0.008,0,0
762514938451983672398627541687245193524139867913876254149368725836752419275491386,55,0.015,0,0
516823479749651328238974156973465281654182793821397564467518932392746815185239647,55,0.008,0,0
418325796523679148976814253652798431341256987897143562189432675234567819765981324,55,0.050,0,0
895312647132467895647985132951236478326748951478591326264879513513624789789153264,55,0.060,0,0
192574386457368912836921547785136429249857163613492875568213794321749658974685231,55,0.007,0,0
237964518851372964496518372362149785914785623578623149725436891189257436643891257,55,0.006,0,0
675913248824675139913824756361492875492587613587361924156239487239748561748156392,55,0.007,0,0
678423195423519786519678234861347529347952618952861473736294851294185367185736942,55,0.014,0,0
963875142578421936124369587392658471856714329417293865745132698689547213231986754,55,0.012,0,0
697834512384251679521967348759648123468312795132579486876423951243195867915786234,55,0.008,0,0
564238197197564238238197564385972641972641385641385972419856723723419856856723419,55,0.008,0,0
943721568271568493658493721732156849489372156516849372397215684864937215125684937,55,0.008,8,43
852694731371528649469713582698147253714235968523986174985461327146372895237859416,55,0.012,0,0
841632957579481236362759184154826793286397415937514628618273549723945861495168372,55,0.012,0,0
123456789564987213879312654641579328238164975795823461412695837387241596956738142,55,0.006,0,0
528491673419736258763582149687259314295143867134678925856924731942317586371865492,55,0.007,0,0
439216758785394612621857493396172845217548369854963271178435926543629187962781534,55,0.009,9,45
428179563791635284356842917149567328832914756675283491263498175517326849984751632,55,0.019,0,0
756298143289143765134765298978432651423651987615987432392514876541876329867329514,55,0.026,0,0
532679814976418532814235976483752691691384257257196483729861345168543729345927168,55,0.007,0,0
281643759463975218795821436952184673814367925637592841146739582528416397379258164,55,0.008,0,0
759618423234957681816432975162743859347895216598261734623574198981326547475189362,55,0.007,0,0
734512689968347512251689347582496173317825496649173825123958764476231958895764231,55,0.007,0,0
241637958589241763637589124492316587316875249875492631954123876123768495768954312,55,0.008,0,0
542863179971245863368179245483916527619527384725384916234698751896751432157432698,55,0.023,0,0
526479381794813265138652947245798613361524879987136452472981536819365724653247198,55,0.007,7,24
892576413413892576576413892764138925138925764925764138641389257389257641257641389,55,0.012,0,0
823179456465382719791546832542938167176254398389617524937461285614825973258793641,55,0.014,0,0
596472381247813596381965247624387159738591624159246738473158962815629473962734815,55,0.012,0,0
625837194738194526491526837173945268549268371862371945917452683254683719386719452,55,0.008,0,0
265781394178493256349652187917345862534268971826179543782914635491536728653827419,55,0.008,0,0
514378692378629541629514387246185739793246158185793264967452813452831976831967425,55,0.022,0,0
576398421893214567412675839164537982735829146928461753651783294387942615249156378,55,0.006,0,0
237961854619845732458723916823176549945382167761594328194258673376419285582637491,55,0.008,0,0
348127569596483721712965384967854132485231976123679458671598243234716895859342617,55,0.023,0,0
386475921921386475475921386764259813259813764813764259198637542637542198542198637,55,0.023,7,18
534891276726453198918672354692347581851269743473185962289736415145928637367514829,55,0.007,0,0
963751824482639751175824639731548296629317548854296317397185462518462973246973185,55,0.007,0,0
735846192192735846846192735927358461358461927461927358273584619619273584584619273,55,0.008,0,0
871453629296871345453296187932768451514932876768514293185349762627185934349627518,55,0.013,0,0
548917632263458971197623485826574193754139268319286547631842759975361824482795316,55,0.006,0,0
579184326326957841841632579798341265265879413413526798657498132984213657132765984,55,0.008,0,0
589316472274598163361247985457983621938162754126475839813624597642759318795831246,55,0.011,0,0
394721568586493172127685349265348917971562834843179256419257683638914725752836491,55,0.006,0,0
936871254817245936254963817421659783695738421783412695379184562562397148148526379,55,0.014,0,0
795231648213864597846759312584397126379612485621548973462985731137426859958173264,55,0.007,0,0
965243871187596324432718659859462713624137598371985246546321987213879465798654132,55,0.007,0,0
659213478312748596847956123423875961578691234196324785261437859734589612985162347,55,0.014,0,0
918376254254189637637542918725914863863257491491638725186723549372495186549861372,55,0.008,0,0
235418796697352148841976532918763254452189673376524819563241987124897365789635421,55,0.006,0,0
572164839839527146146893572684935217217648953953271684498352761325716498761489325,55,0.008,0,0
519427836427863591863519472346981725981752364752346918295674183138295647674138259,55,0.012,0,0
842751396571639824369482517137896245254317968986524173415973682628145739793268451,55,0.014,0,0
912358746538476912746192538691523874874961253253784691387649125125837469469215387,55,0.006,0,0
827153496964728135351469782436297518185634279792581643613942857578316924249875361,55,0.012,0,0
189237465564981237732465981821743596695128743347596128278354619916872354453619872,55,0.008,0,0
961785423423691875875243961659378214738124659214569738586437192347912586192856347,55,0.006,0,0
539827164278641395416953782764519823195238647382476951651392478847165239923784516,55,0.007,0,0
578432691432619587619578423795384162384126759126795348241967835967853214853241976,55,0.007,0,0
765281493128493657349657281572148369814369725936725148483976512697512834251834976,55,0.008,0,0
214859376763142598985637421839476215647521983152398764378264159591783642426915837,55,0.021,7,27
172483956348569172956721348729814563481635729563297481295178634817346295634952817,55,0.011,0,0
148269735269537841537148962691372584485691273372485196914726358853914627726853419,55,0.007,0,0
693271584217584639548639271321745896754896312869312745932157468486923157175468923,55,0.007,0,0
164392785239587146758641293925768431413259867876134952681423579342975618597816324,55,0.008,0,0
714283659569471382832956174256197843971348526483625791148532967697814235325769418,55,0.014,0,0
495317682862594173713268945157836294924751368638429517376982451541673829289145736,55,0.008,0,0
296157483517438962348926175731284596659371248824569317462795831975813624183642759,55,0.007,0,0
952716348834925617761843529317584296629371485548692173473258961196437852285169734,55,0.006,0,0
957432681432186759186957234245613897798245316613798542529364178364871925871529463,55,0.012,0,0
975286341286143579143975682624317895598624713317598426739852164852461937461739258,55,0.012,0,0
439821567821657349657439281762945813945183672183762495596314728278596134314278956,55,0.008,0,0
178269354345718692629435187456873219783921465291546738562384971917652843834197526,55,0.008,0,0
854632971719845362623791485547283619196574823238169754385926147962417538471358296,55,0.014,0,0
825469137694137582371582469246391875758624391913875624562943718439718256187256943,55,0.006,0,0
724931685586427931139685427652374819918256374473819256895762143267143598341598762,55,0.006,0,0
657312894123894765948765312239648157486157923571923648394586271712439586865271439,55,0.007,0,0
179485326632971845584236791267819534453762189918354672721598463346127958895643217,55,0.014,0,0
249153687531768249687924531875649312496231875312587496124375968753896124968412753,55,0.014,0,0
762513984315849726948267351483926175629751438157384692576138249294675813831492567,55,0.006,0,0
782461953164935278539287416391528764825746139647193582253874691478619325916352847,55,0.006,0,0
456923187817564932392178546174635298563289714928741653639812475281457369745396821,55,0.007,0,0
372916458691854327485723619726149835853267941914538762148375296269481573537692184,55,0.012,0,0
142593876395768124867241359784912563536487291219635748658174932923856417471329685,55,0.008,0,0
734819562198562473625473819413986257869257341572341986247138695956724138381695724,55,0.007,0,0
953472861681395274724168593365249718492817635178536942239784156847651329516923487,55,0.012,0,0
153869472689274315724513968412635897365798241978142536596487123847321659231956784,55,0.012,0,0
951672348267843915384519276125367489498251763736984152643198527819725634572436891,55,0.007,0,0
749325816253168497681974532817249365536781924492653178174592683368417259925836741,55,0.007,0,0
628913745193574682754268139287396514936451278541827963362149857419785326875632491,55,0.006,0,0
729518643158463729643279158962785314875134962314692875481326597236957481597841236,55,0.014,0,0
457186392186923745923457618869234157571869423234571986718692534692345871345718269,55,0.008,0,0
853972416614358972279416358148235697532697841796841235485723169961584723327169584,55,0.008,0,0
134267895859413627672985143983741256265398471417526938391674582528139764746852319,55,0.008,0,0
846179325719325486235486179681793254524861793973254861167932548392548617458617932,55,0.013,0,0
782953164539614728146278593913467285258391647674825931361742859427589316895136472,55,0.014,0,0
529473816437816592861592473982735164753164928146928735395647281674281359218359647,55,0.006,0,0
357864219921375468846912573682159347734628951195743826478296135269531784513487692,55,0.007,0,0
789346521436215987125879634297684153351927468864531792948163275572498316613752849,55,0.013,0,0
763824159824591376591763482179386245452179638386452917648215793937648521215937864,55,0.008,12,76
749625318526831479138947256913476582674258193852319764267583941491762835385194627,55,0.012,0,0
546381297318297564279564381627845913854913672931672845793426158185739426462158739,55,0.008,0,0
945781362236459781178362459524978136897136245613245978462597813759813624381624597,55,0.008,0,0
648157932923648175157923684471539268286471593539286417795362841814795326362814759,55,0.007,0,0
173985624895264173624713895956421738738596241241378956417839562389652417562147389,55,0.007,0,0
916482357482537196537916842653291478748653921291748563374165289829374615165829734,55,0.012,0,0
714628359682539471593741268371486925468295137259317846146852793937164582825973614,55,0.006,0,0
246817935593462817781935462179543286628791543354286791867159324915324678432678159,55,0.007,0,0
839745126126893754754162839268379541397514268541286397975421683683957412412638975,55,0.007,0,0
419723568273865941685149327528691734961437852347258196832516479794382615156974283,55,0.006,0,0
178326459326459178459178326761293584293584761584761293942815637815637942637942815,55,0.009,0,0
396452718178639254524817936637945182459281367812763549943528671285176493761394825,55,0.016,0,0
193267854854193267267854193315729486486315729729486315538971642971642538642538971,55,0.007,0,0
213958647746321985589674312465713298137289564892546731374192856921865473658437129,55,0.012,0,0
917382465283456791654719328368594172495127836721863549132648957846975213579231684,55,0.015,0,0
493172685217856493685934217569413728728695341341287569954321876132768954876549132,55,0.019,0,0
169543287872691435354728916485172693217369548936854721643285179528917364791436852,55,0.007,0,0
687231945549786231132945786325694178496178523871523694968317452713452869254869317,55,0.012,0,0
142368597638597412957412368571246839389751246426839751263985174714623985895174623,55,0.006,0,0
719865324856234971243791685371958462624317598985642137198526743437189256562473819,55,0.011,0,0
168357924942681753735429186593142867214768539876935241481576392329814675657293418,55,0.014,0,0
592643781718295364346817529423761958167589432985324176879452613631978245254136897,55,0.044,0,0
978514236451263798326789541283197654564832179719645823147356982892471365635928417,55,0.008,0,0
286549137371268459594317628159673842637482915428195763863924571942751386715836294,55,0.014,0,0
145862793286937145793451286861329457932574861457618932614283579579146328328795614,55,0.006,0,0
942168537537492618618357942129836475475219386386745129254981763891673254763524891,55,0.007,0,0
362189457918457623745623189487536291129874536653291874576312948894765312231948765,55,0.012,0,0
246517893175398426983624715617859234598432167324761958759283641461975382832146579,55,0.014,0,0
243915687678432519591786234716824953935167428482359761329571846157648392864293175,55,0.007,0,0
752361849489527316136894572673189425918452763245736198594273681861945237327618954,55,0.008,0,0
935748126874216539621359478319587642758462913246193857597824361163975284482631795,55,0.020,0,0
643792518581436297279815634836924751715368429492157863957681342168243975324579186,55,0.013,0,0
637985142895421736241367598764853921583219467129674385472536819356198274918742653,55,0.007,0,0
215349867394786512768251493421893675576412938839567124942638751683175249157924386,55,0.006,7,24
693785412214936875578142396185429637736851249942367581451293768867514923329678154,55,0.012,0,0
528147963639582417174693852791368524245719638386254179967835241412976385853421796,55,0.014,0,0
687342159915867324432195876593671482761428935248953617354719268179286543826534791,55,0.008,0,0
675218943281493567439657128396725481814369275752841639967582314143976852528134796,55,0.012,0,0
372654981546981237819237654254168793937425168681793425193572846468319572725846319,55,0.008,0,0
913857624426139587785264319342915876591786243678423195267341958134598762859672431,55,0.007,0,0
361829745574361298829574613295743186618295437743618952957436821436182579182957364,55,0.008,0,0
134562879526789413798143652659837241873421965412695387381254796967318524245976138,55,0.014,0,0
539684721486271395172935864824197653791563248365428917643812579218759436957346182,55,0.012,0,0
791368254452719683386425197145697832238154976679283541914876325523941768867532419,55,0.008,8,53
481623795623759418759481632178342956342965187965178324214536879897214563536897241,55,0.023,0,0
638295741471386259529714368847639512152478693963521487296157834384962175715843926,55,0.019,0,0
719346582258917436643852197961423758324578619875169243482795361597631824136284975,55,0.007,0,0
746815293185392674932476518821639745369547182457281936673154829298763451514928367,55,0.008,0,0
312968574986754231745321698631589427598247163274613859127836945863495712459172386,55,0.024,0,0
239468175864571239175932864351296748692847351748153692913624587426785913587319426,55,0.008,0,0
417568329239174586856392147564983712172645938398721654985237461723416895641859273,55,0.008,0,0
214869375968357421753412896471628539826593147395174682589731264642985713137246958,55,0.008,0,0
863179524254386971791425683379512846486937215125648739548763192637291458912854367,55,0.007,0,0
138794652265183497749256381382419576657328914491675823913547268574862139826931745,55,0.007,0,0
159236784632748915847951263378194652491625837526873149965382471714569328283417596,55,0.008,0,0
673452189452918736918673524897365412365241978241897653129786345534129867786534291,55,0.014,0,0
925461837783952164416738259867293541154876392239145678648327915372519486591684723,55,0.012,0,0
378625194625491873491378526714283659956714382283956417169847235847532961532169748,55,0.008,0,0
231847695695213874874659231958361742742985316316724958587196423169432587423578169,55,0.007,0,0
968314725341725986752986314876149253235867149194253867489531672627498531513672498,55,0.009,0,0
956874123874231695231956487318562974749318256562749831623495718187623549495187362,55,0.011,0,0
256318497497256318318497256564182973182973564973564182649825731825731649731649825,55,0.012,0,0
429587613785136492631924758314792865297658341856413279563241987142879536978365124,55,0.007,0,0
279518346643279815518643972795186234186432597432795681951864723864327159327951468,55,0.006,0,0
834529671761834259529761384297618435345297168618345927452976813976183542183452796,55,0.014,0,0
427591638159386427638274159715639842963428715842157963596843271271965384384712596,55,0.006,0,0
478265193526193784319784265284651937793842651165937842951378426837426519642519378,55,0.007,0,0
746329851581467392932815476153786924678942513294531768319658247865274139427193685,55,0.008,0,0
148725369963148527725963841631487952487259136259631784596314278314872695872596413,55,0.013,0,0
294578163613429875785361924561932748478156239329847651947685312132794586856213497,55,0.014,0,0
269137584173845629854296713741589362598623471632714958925361847487952136316478295,55,0.012,0,0
831276459495831267276495813649583172583127694127649538958312746764958321312764985,55,0.007,0,0
365947281182356479974128563516473892437289615298561734849612357621735948753894126,55,0.007,0,0
961457283745823169382619547423198756819576324657234918176345892534982671298761435,55,0.008,0,0
635794182497128563821536749354879621216453897978612435163945278549287316782361954,55,0.008,0,0
452916387169387245873245916534162879798453162621879453246791538385624791917538624,55,0.006,0,0
756213894948576312123498675672134589895762431314985267439857126587621943261349758,55,0.012,0,0
879321546213564978645987312796813254452679831138245697521496783964738125387152469,55,0.008,0,0
738691425169452378245387619491523867687914532352876941514238796976145283823769154,55,0.014,0,0
821396457754218936639547128172839564983654271465721389247183695318965742596472813,55,0.007,0,0
783294516249651387615738942892465731456173298137829654328946175571382469964517823,55,0.012,0,0
748319265319562847562748913274831659831956472956274138627483591195627384483195726,55,0.006,0,0
593241786124876395687935421759123864468597213312684957875319642246758139931462578,55,0.007,0,0
523487916874691523916352874738914265149526738265873149692735481481269357357148692,55,0.008,0,0
324958761598671324761234598283195647647823915915467283852719436179346852436582179,55,0.012,0,0
536497218812536794497812635364978521978125463125364879649781352781253946253649187,55,0.013,0,0
582619743473285196916374852865931274724568319139427685698143527341752968257896431,55,0.006,0,0
893214756412756398657398214538429671924671835176835429261587943785943162349162587,55,0.006,0,0
652147893741398652893256741175483269269571384384962175516734928437829516928615437,55,0.008,0,0
756482193913657824284319576371526948498173265625894731167245389839761452542938617,55,0.007,0,0
731254698869731542254869317926183754183475269475926831642398175398517426517642983,55,0.026,0,0
319846257468257931572931846246795183831624795957183624683472519724519368195368472,55,0.007,0,0
594682371286317459713495628678153942351924867429876135145269783837541296962738514,55,0.007,0,0
825693741963471825741285963619547238238169457457328619392716584584932176176854392,55,0.009,7,48
165349728349728165728165349693487251487251693251693487812536974974812536536974812,55,0.026,0,0
296571483571438269438296517623159874847623195159847632785364921912785346364912758,55,0.008,0,0
469827153513964278728315649976258431341679582852143796687532914235491867194786325,55,0.008,0,0
584623791362917584791845362139784256478562139256391478817456923645239817923178645,55,0.008,0,0
738615429249738165615249378863521794521974683974863251487356912356192847192487536,55,0.012,0,0
823516497561974283947832651415297368279683145638451729186745932392168574754329816,55,0.014,0,0
376412598214895376598673214857136429429758631631924857162549783945387162783261945,55,0.007,0,0
571683924294175836386492751842519673915367482763248195137826549459731268628954317,55,0.006,0,0
163728549278594631954613782327985164416237958895146273541362897789451326632879415,55,0.006,0,0
497168253523947168618253947976815324234796815185324796761582439852439671349671582,55,0.012,0,0
358762491726149853194385627967514382283976145541238769815623974479851236632497518,55,0.008,0,0
431968527257341968698527341123489675765213489849675213914856732372194856586732194,55,0.007,0,0
